sample_id,dataset_config,boundary_idx,transcript,audio_column,raw_time_sec,refined_time_sec,raw_flux,refined_flux,delta_time_ms
26,single_sentence_500,6,DEATH OF A FRIEND,audio__original,1.107569,1.057225,0.27426785230636597,2.2792179584503174,-50.343999999999944
26,single_sentence_500,7,DEATH OF A FRIEND,audio__original,1.69156,1.7355,0.073601134121418,0.006093855947256088,43.94000000000009
27,single_sentence_500,0,FACE AND FIGURE I,audio__original,0.32053,0.2405,110.38478088378906,1.3394103050231934,-80.02999999999999
27,single_sentence_500,1,FACE AND FIGURE I,audio__original,0.58096,0.600993,22.31033706665039,23.60774803161621,20.032999999999966
27,single_sentence_500,2,FACE AND FIGURE I,audio__original,0.721192,0.649062,14.068277359008789,0.14117810130119324,-72.13000000000002
27,single_sentence_500,3,FACE AND FIGURE I,audio__original,0.841391,0.861424,0.589200496673584,15.84667682647705,20.032999999999966
27,single_sentence_500,4,FACE AND FIGURE I,audio__original,0.981623,0.957562,5.260467529296875,2.594179153442383,-24.061
27,single_sentence_500,5,FACE AND FIGURE I,audio__original,1.22202,1.262086,2.3344311714172363,1.2878745794296265,40.06599999999993
27,single_sentence_500,6,FACE AND FIGURE I,audio__original,2.644371,1.382285,40.40113830566406,0.04312952607870102,-1262.086
27,single_sentence_500,7,FACE AND FIGURE I,audio__original,2.664404,2.584375,38.306583404541016,13.603090286254883,-80.02900000000012
28,single_sentence_500,0,I GIVE MY CONSENT,audio__original,0.544463,0.624437,187.67491149902344,16.447694778442383,79.97399999999999
28,single_sentence_500,1,I GIVE MY CONSENT,audio__original,0.564628,0.665455,92.44255828857422,14.94878101348877,100.827
28,single_sentence_500,2,I GIVE MY CONSENT,audio__original,0.766281,0.733938,11.438514709472656,0.7116384506225586,-32.34300000000001
28,single_sentence_500,3,I GIVE MY CONSENT,audio__original,0.967934,0.988099,0.2832438051700592,0.13511428236961365,20.16499999999999
28,single_sentence_500,4,I GIVE MY CONSENT,audio__original,1.230083,1.088926,64.1749496459961,22.023635864257812,-141.15699999999998
28,single_sentence_500,5,I GIVE MY CONSENT,audio__original,1.330909,1.41157,70.10025024414062,1.6088756322860718,80.66100000000009
28,single_sentence_500,6,I GIVE MY CONSENT,audio__original,1.512397,1.472066,1.446168303489685,17.6528263092041,-40.3309999999999
28,single_sentence_500,7,I GIVE MY CONSENT,audio__original,2.157686,2.237625,0.002431955887004733,0.0020382145885378122,79.93899999999998
29,single_sentence_500,0,IT IS REMARKED BY,audio__original,0.5418,0.46175,0.2963501214981079,0.16837118566036224,-80.04999999999995
29,single_sentence_500,1,IT IS REMARKED BY,audio__original,0.602,0.602,49.28840637207031,49.28840637207031,0.0
29,single_sentence_500,2,IT IS REMARKED BY,audio__original,0.642133,0.642133,249.0983123779297,249.0983123779297,0.0
29,single_sentence_500,3,IT IS REMARKED BY,audio__original,0.7224,0.732433,18.65751075744629,22.61681365966797,10.032999999999959
29,single_sentence_500,4,IT IS REMARKED BY,audio__original,0.7826,0.7826,45.47786331176758,45.47786331176758,0.0
29,single_sentence_500,5,IT IS REMARKED BY,audio__original,1.123733,1.123733,3.19146466255188,3.19146466255188,0.0
29,single_sentence_500,6,IT IS REMARKED BY,audio__original,1.4448,1.4448,0.4820411205291748,0.4820411205291748,0.0
29,single_sentence_500,7,IT IS REMARKED BY,audio__original,1.484933,1.484933,0.4422312080860138,0.4422312080860138,0.0
30,single_sentence_500,0,MAGNIFICENT A D J,audio__original,0.644354,0.564312,45.83334732055664,0.8836395740509033,-80.04199999999994
30,single_sentence_500,1,MAGNIFICENT A D J,audio__original,1.389388,1.42966,4.998801231384277,1.320605754852295,40.27199999999986
30,single_sentence_500,2,MAGNIFICENT A D J,audio__original,2.134422,1.598375,31.752849578857422,0.00230058329179883,-536.0469999999997
30,single_sentence_500,3,MAGNIFICENT A D J,audio__original,2.154558,2.174694,38.8914909362793,23.58406639099121,20.13599999999993
30,single_sentence_500,4,MAGNIFICENT A D J,audio__original,2.19483,2.19483,0.6712594032287598,0.6712594032287598,0.0
30,single_sentence_500,5,MAGNIFICENT A D J,audio__original,2.214966,2.370938,0.16878773272037506,0.012300712056457996,155.9720000000002
30,single_sentence_500,6,MAGNIFICENT A D J,audio__original,2.778776,2.778776,0.06908572465181351,0.06908572465181351,0.0
30,single_sentence_500,7,MAGNIFICENT A D J,audio__original,2.798912,2.878875,0.0680425837635994,0.044213879853487015,79.96299999999978
31,single_sentence_500,0,SO IT SEEMS TO ME,audio__original,0.645664,0.645664,40.146202087402344,40.146202087402344,0.0
31,single_sentence_500,1,SO IT SEEMS TO ME,audio__original,0.706195,0.706195,12.498865127563477,12.498865127563477,0.0
31,single_sentence_500,2,SO IT SEEMS TO ME,audio__original,0.827257,0.827257,22.259401321411133,22.259401321411133,0.0
31,single_sentence_500,3,SO IT SEEMS TO ME,audio__original,0.867611,0.867611,0.5709945559501648,0.5709945559501648,0.0
31,single_sentence_500,4,SO IT SEEMS TO ME,audio__original,0.948319,0.928142,81.95979309082031,67.58574676513672,-20.177
31,single_sentence_500,5,SO IT SEEMS TO ME,audio__original,1.190442,1.210619,81.90140533447266,153.9342041015625,20.17699999999989
31,single_sentence_500,6,SO IT SEEMS TO ME,audio__original,1.27115,1.250973,184.7731170654297,84.64596557617188,-20.177000000000113
31,single_sentence_500,7,SO IT SEEMS TO ME,audio__original,1.331681,1.715044,1.4613498449325562,0.2191079556941986,383.3630000000001
31,single_sentence_500,8,SO IT SEEMS TO ME,audio__original,1.815929,1.815929,0.06681099534034729,0.06681099534034729,0.0
31,single_sentence_500,9,SO IT SEEMS TO ME,audio__original,1.856283,1.93625,0.018135327845811844,0.05722308158874512,79.96700000000013
32,single_sentence_500,0,VERY WELL HE SAID,audio__original,0.66495,0.584937,10.44593334197998,1.5234304666519165,-80.013
32,single_sentence_500,1,VERY WELL HE SAID,audio__original,0.90675,0.94705,2.36155104637146,0.7069103121757507,40.300000000000004
32,single_sentence_500,2,VERY WELL HE SAID,audio__original,1.0478,0.999375,15.987324714660645,0.796562135219574,-48.425000000000054
32,single_sentence_500,3,VERY WELL HE SAID,audio__original,1.26945,1.30975,4.533666610717773,0.5110105276107788,40.300000000000004
32,single_sentence_500,4,VERY WELL HE SAID,audio__original,1.3702,1.35005,2.311898708343506,3.194575548171997,-20.150000000000112
32,single_sentence_500,5,VERY WELL HE SAID,audio__original,1.4105,1.4508,0.228256493806839,1.1328980922698975,40.300000000000004
32,single_sentence_500,6,VERY WELL HE SAID,audio__original,1.612,1.4911,7.263382911682129,0.5556797385215759,-120.9
32,single_sentence_500,7,VERY WELL HE SAID,audio__original,2.015,2.015,0.08498656004667282,0.08498656004667282,0.0
33,single_sentence_500,0,BUT NOW IN A FLASH,audio__original,0.480828,0.400813,0.23494935035705566,0.02165350876748562,-80.015
33,single_sentence_500,1,BUT NOW IN A FLASH,audio__original,0.560966,0.570983,5.394044399261475,3.6130974292755127,10.017000000000053
33,single_sentence_500,2,BUT NOW IN A FLASH,audio__original,0.701207,0.621069,2.87576961517334,15.819308280944824,-80.13800000000005
33,single_sentence_500,3,BUT NOW IN A FLASH,audio__original,0.881517,1.021759,7.522684574127197,0.9556499719619751,140.24200000000008
33,single_sentence_500,4,BUT NOW IN A FLASH,audio__original,1.883241,1.153938,21.261579513549805,0.02304292656481266,-729.303
33,single_sentence_500,5,BUT NOW IN A FLASH,audio__original,1.92331,1.933328,1.1649192571640015,1.472582221031189,10.01799999999986
33,single_sentence_500,6,BUT NOW IN A FLASH,audio__original,2.003448,2.003448,1.6858621835708618,1.6858621835708618,0.0
33,single_sentence_500,7,BUT NOW IN A FLASH,audio__original,2.023483,2.023483,0.676903486251831,0.676903486251831,0.0
33,single_sentence_500,8,BUT NOW IN A FLASH,audio__original,2.183759,2.175562,8.510971069335938,0.47761765122413635,-8.196999999999566
33,single_sentence_500,9,BUT NOW IN A FLASH,audio__original,2.604483,2.524437,29.959903717041016,6.040864944458008,-80.04600000000028
34,single_sentence_500,0,BUT YOU DON'T MEAN,audio__original,0.585686,0.505625,13.788862228393555,0.00044538304791785777,-80.06100000000005
34,single_sentence_500,1,BUT YOU DON'T MEAN,audio__original,0.686667,0.706863,1.031581163406372,0.1273604929447174,20.19599999999999
34,single_sentence_500,2,BUT YOU DON'T MEAN,audio__original,0.807843,0.747255,2.609344244003296,4.40475606918335,-60.58799999999997
34,single_sentence_500,3,BUT YOU DON'T MEAN,audio__original,0.888627,0.92902,3.58793044090271,1.982702374458313,40.393000000000015
34,single_sentence_500,4,BUT YOU DON'T MEAN,audio__original,1.03,0.989608,18.644874572753906,0.0034144192468374968,-40.39199999999998
34,single_sentence_500,5,BUT YOU DON'T MEAN,audio__original,1.332941,1.348937,0.04148139804601669,0.03729097172617912,15.996000000000121
34,single_sentence_500,6,BUT YOU DON'T MEAN,audio__original,1.514706,1.373333,2.649390935897827,0.1697370409965515,-141.3730000000002
34,single_sentence_500,7,BUT YOU DON'T MEAN,audio__original,1.979216,2.059188,0.00030653056455776095,0.00019559497013688087,79.97199999999971
35,single_sentence_500,0,DONE THE LATIN YES,audio__original,0.681118,0.645062,2.650529384613037,0.0297455545514822,-36.055999999999976
35,single_sentence_500,1,DONE THE LATIN YES,audio__original,0.841382,0.851398,3.5458924770355225,4.45333194732666,10.016000000000025
35,single_sentence_500,2,DONE THE LATIN YES,audio__original,0.90148,0.90148,11.079144477844238,11.079144477844238,0.0
35,single_sentence_500,3,DONE THE LATIN YES,audio__original,0.961579,0.961579,9.57398796081543,9.57398796081543,0.0
35,single_sentence_500,4,DONE THE LATIN YES,audio__original,1.041711,1.021678,22.547590255737305,9.782888412475586,-20.032999999999966
35,single_sentence_500,5,DONE THE LATIN YES,audio__original,1.322171,1.38227,8.172759056091309,3.0299906730651855,60.099000000000125
35,single_sentence_500,6,DONE THE LATIN YES,audio__original,2.624309,1.6625,63.22064208984375,0.0013131687883287668,-961.8089999999997
35,single_sentence_500,7,DONE THE LATIN YES,audio__original,2.824638,2.904625,7.9764018058776855,0.02678539603948593,79.98699999999958
36,single_sentence_500,0,EMILY AT THIS TIME,audio__original,0.582762,0.50275,109.20233917236328,0.008253732696175575,-80.01199999999997
36,single_sentence_500,1,EMILY AT THIS TIME,audio__original,0.864095,0.964571,84.63607025146484,4.478582382202148,100.47600000000001
36,single_sentence_500,2,EMILY AT THIS TIME,audio__original,1.346381,1.161063,64.96145629882812,0.00394674064591527,-185.3180000000001
36,single_sentence_500,3,EMILY AT THIS TIME,audio__original,1.406667,1.426762,0.6893328428268433,0.8064274191856384,20.095000000000198
36,single_sentence_500,4,EMILY AT THIS TIME,audio__original,1.466952,1.446857,107.89022827148438,0.20079711079597473,-20.094999999999974
36,single_sentence_500,5,EMILY AT THIS TIME,audio__original,1.607619,1.627714,2.3689398765563965,0.4444877505302429,20.095000000000198
36,single_sentence_500,6,EMILY AT THIS TIME,audio__original,1.72819,1.667905,57.71351623535156,3.955172300338745,-60.284999999999926
36,single_sentence_500,7,EMILY AT THIS TIME,audio__original,1.909048,1.989,17.823986053466797,3.2135672569274902,79.95200000000003
37,single_sentence_500,0,HE KNOWS THEM BOTH,audio__original,0.564421,0.484375,0.06771495193243027,0.05401766672730446,-80.04599999999995
37,single_sentence_500,1,HE KNOWS THEM BOTH,audio__original,0.624895,0.624895,43.63854217529297,43.63854217529297,0.0
37,single_sentence_500,2,HE KNOWS THEM BOTH,audio__original,0.685368,0.685368,11.0392427444458,11.0392427444458,0.0
37,single_sentence_500,3,HE KNOWS THEM BOTH,audio__original,0.866789,0.866789,8.392594337463379,8.392594337463379,0.0
37,single_sentence_500,4,HE KNOWS THEM BOTH,audio__original,0.907105,0.907105,0.05744190141558647,0.05744190141558647,0.0
37,single_sentence_500,5,HE KNOWS THEM BOTH,audio__original,1.028053,1.048211,77.74369049072266,14.241568565368652,20.157999999999898
37,single_sentence_500,6,HE KNOWS THEM BOTH,audio__original,1.149,1.092563,66.13230895996094,6.2117695808410645,-56.43700000000007
37,single_sentence_500,7,HE KNOWS THEM BOTH,audio__original,1.572316,1.592313,0.004148933570832014,0.01236515212804079,19.997000000000043
38,single_sentence_500,0,I DO THINK THIS IS,audio__original,0.643333,0.563312,55.692989349365234,0.0388016551733017,-80.02100000000002
38,single_sentence_500,1,I DO THINK THIS IS,audio__original,0.663438,0.743854,54.16879653930664,8.21955680847168,80.41600000000004
38,single_sentence_500,2,I DO THINK THIS IS,audio__original,0.824271,0.808187,5.617339134216309,0.05912508815526962,-16.08399999999999
38,single_sentence_500,3,I DO THINK THIS IS,audio__original,0.884583,0.944896,1.8455898761749268,8.732998847961426,60.31299999999995
38,single_sentence_500,4,I DO THINK THIS IS,audio__original,1.005208,0.997125,0.1894017457962036,0.3300633430480957,-8.083000000000062
38,single_sentence_500,5,I DO THINK THIS IS,audio__original,1.145938,1.145938,0.2421654909849167,0.2421654909849167,0.0
38,single_sentence_500,6,I DO THINK THIS IS,audio__original,1.20625,1.186146,90.78639221191406,0.37117964029312134,-20.10400000000012
38,single_sentence_500,7,I DO THINK THIS IS,audio__original,1.326875,1.326875,1.252785086631775,1.252785086631775,0.0
38,single_sentence_500,8,I DO THINK THIS IS,audio__original,1.387188,1.367083,0.8032311201095581,1.6800129413604736,-20.10500000000004
38,single_sentence_500,9,I DO THINK THIS IS,audio__original,1.4475,1.5275,1.6174581050872803,0.005870583932846785,80.00000000000007
39,single_sentence_500,0,I HAVE SAID ENOUGH,audio__original,0.606186,0.526125,38.19858169555664,0.0017751135164871812,-80.06100000000005
39,single_sentence_500,1,I HAVE SAID ENOUGH,audio__original,0.626392,0.646598,47.695472717285156,29.213233947753906,20.206000000000056
39,single_sentence_500,2,I HAVE SAID ENOUGH,audio__original,0.707216,0.697113,31.99744415283203,20.268692016601562,-10.102999999999973
39,single_sentence_500,3,I HAVE SAID ENOUGH,audio__original,0.828454,0.828454,9.782890319824219,9.782890319824219,0.0
39,single_sentence_500,4,I HAVE SAID ENOUGH,audio__original,0.969897,0.889072,14.216545104980469,18.22834014892578,-80.82500000000003
39,single_sentence_500,5,I HAVE SAID ENOUGH,audio__original,1.151753,1.151753,9.254711151123047,9.254711151123047,0.0
39,single_sentence_500,6,I HAVE SAID ENOUGH,audio__original,1.232577,1.212371,37.7103157043457,20.53074836730957,-20.205999999999946
39,single_sentence_500,7,I HAVE SAID ENOUGH,audio__original,1.778144,1.786125,0.0037315390072762966,0.002700429642572999,7.981000000000016
40,single_sentence_500,0,I WILL PRACTICE IT,audio__original,0.626327,0.546312,237.4644317626953,0.021868765354156494,-80.01499999999994
40,single_sentence_500,1,I WILL PRACTICE IT,audio__original,0.646531,0.686939,74.75055694580078,44.38664627075195,40.408
40,single_sentence_500,2,I WILL PRACTICE IT,audio__original,0.727347,0.715125,3.862107515335083,1.6621321439743042,-12.221999999999955
40,single_sentence_500,3,I WILL PRACTICE IT,audio__original,0.868776,0.868776,0.0002874743950087577,0.0002874743950087577,0.0
40,single_sentence_500,4,I WILL PRACTICE IT,audio__original,0.949592,0.909184,7.411187648773193,12.502296447753906,-40.408
40,single_sentence_500,5,I WILL PRACTICE IT,audio__original,1.313265,1.313265,1.2634035348892212,1.2634035348892212,0.0
40,single_sentence_500,6,I WILL PRACTICE IT,audio__original,1.394082,1.394082,124.21619415283203,124.21619415283203,0.0
40,single_sentence_500,7,I WILL PRACTICE IT,audio__original,1.616327,1.696312,7.321768498513848e-05,3.7781865103170276e-05,79.98499999999997
41,single_sentence_500,0,IN SKY SEA FLOWERS,audio__original,0.361788,0.31375,32.2049560546875,0.056181058287620544,-48.038000000000025
41,single_sentence_500,1,IN SKY SEA FLOWERS,audio__original,0.442185,0.482384,0.1304013580083847,1.416579246520996,40.198999999999984
41,single_sentence_500,2,IN SKY SEA FLOWERS,audio__original,0.60298,0.60298,7.339344501495361,7.339344501495361,0.0
41,single_sentence_500,3,IN SKY SEA FLOWERS,audio__original,0.90447,1.065265,6.914195537567139,0.8066499829292297,160.7949999999999
41,single_sentence_500,4,IN SKY SEA FLOWERS,audio__original,1.628046,1.425875,4.267004489898682,0.001210011076182127,-202.1710000000001
41,single_sentence_500,5,IN SKY SEA FLOWERS,audio__original,1.788841,1.929536,1.1738991737365723,0.05241849645972252,140.69500000000002
41,single_sentence_500,6,IN SKY SEA FLOWERS,audio__original,2.452119,2.117938,29.736364364624023,0.0005638869479298592,-334.18100000000004
41,single_sentence_500,7,IN SKY SEA FLOWERS,audio__original,2.914404,2.978375,29.75442123413086,0.002249697223305702,63.971000000000004
42,single_sentence_500,0,IT IS PERHAPS WELL,audio__original,0.46125,0.38125,64.95960998535156,0.005083911586552858,-80.00000000000001
42,single_sentence_500,1,IT IS PERHAPS WELL,audio__original,0.541467,0.541467,8.457517623901367,8.457517623901367,0.0
42,single_sentence_500,2,IT IS PERHAPS WELL,audio__original,0.621685,0.581576,6.656715393066406,10.565469741821289,-40.10900000000006
42,single_sentence_500,3,IT IS PERHAPS WELL,audio__original,0.721957,0.721957,46.25282669067383,46.25282669067383,0.0
42,single_sentence_500,4,IT IS PERHAPS WELL,audio__original,0.802174,0.778062,1.5884828567504883,0.0626160204410553,-24.112000000000023
